case_id,view_id,entropy,cac,saaf,purity,coverage,mu_fg,mu_bg,attention_mad,mask_ratio,evidence_sum,valid,invalid_reason,selected
HCC_10142924_20170911.nii.gz,5,0.0016233727801591158,0.004054952412843704,0.00161896797362715,0.7547816038131714,0.0008103541331365705,0.9138899445533752,0.2969096302986145,0.4384613037109375,0.00026341588818468153,513.3406982421875,True,,False
HCC_10142924_20170911.nii.gz,6,0.001434230711311102,0.0034448057413101196,0.0018500282894819975,0.7606201767921448,0.0009261416271328926,0.942969799041748,0.29676732420921326,0.43938058614730835,0.00029165574233047664,513.1395874023438,True,,False
HCC_10142924_20170911.nii.gz,7,0.0014404823305085301,0.004899878054857254,0.0017531930934637785,0.7520930767059326,0.0008776206523180008,0.890908420085907,0.29366254806518555,0.43430137634277344,0.0002894523204304278,507.74761962890625,True,,False
HCC_10142924_20170911.nii.gz,8,0.0013891205890104175,0.00531843863427639,0.0018120977329090238,0.7591322660446167,0.0009071328095160425,0.9302282333374023,0.2951544225215912,0.42055952548980713,0.0002880042011383921,510.34295654296875,True,,False
HEM_PA24.nii.gz,0,0.0006182726356200874,0.005544288083910942,0.036286842077970505,0.7754087448120117,0.018578145653009415,0.9534724950790405,0.27616509795188904,0.4398460388183594,0.0054529630579054356,483.59539794921875,True,,False
HEM_PA24.nii.gz,1,0.0005810049478895962,0.0031844701152294874,0.04272819310426712,0.7941981554031372,0.02195471152663231,1.0739130973815918,0.27828386425971985,0.4290007948875427,0.005783206317573786,488.82550048828125,True,,False
HEM_PA24.nii.gz,2,0.0005424710689112544,0.009934339672327042,0.03524807095527649,0.7809054851531982,0.01803099550306797,0.9903562068939209,0.27785801887512207,0.43650388717651367,0.005125329364091158,486.448974609375,True,,False
HEM_PA24.nii.gz,3,0.0005819066427648067,0.003966744057834148,0.04063445329666138,0.7884909510612488,0.020854618400335312,1.041633129119873,0.27941229939460754,0.43210315704345703,0.005680826958268881,490.3067626953125,True,,False
HEM_PA24.nii.gz,4,0.0005809395224787295,0.008050935342907906,0.03325408697128296,0.7792788147926331,0.016989562660455704,0.9829356670379639,0.27840346097946167,0.44143766164779663,0.004871388431638479,487.01171875,True,,False
HEM_PA24.nii.gz,5,0.0005956505774520338,0.0039686704985797405,0.037947896867990494,0.7760525345802307,0.019449502229690552,0.958577573299408,0.2766181528568268,0.43616586923599243,0.00569132249802351,484.7030334472656,True,,False
HEM_PA24.nii.gz,6,0.0006111962138675153,0.002596780890598893,0.04455672577023506,0.8094156980514526,0.022908935323357582,1.2121326923370361,0.2854067385196686,0.4208166003227234,0.0054902611300349236,501.97491455078125,True,,False
HEM_PA24.nii.gz,7,0.0006469765794463456,-0.002207936253398657,0.03225892037153244,0.7925500273704529,0.016464555636048317,1.0971062183380127,0.287166565656662,0.42633867263793945,0.0043626101687550545,502.32965087890625,True,,False
HEM_PA24.nii.gz,8,0.0005673071718774736,0.006086277309805155,0.040755223482847214,0.7857091426849365,0.02092020958662033,1.0108616352081299,0.2756970226764679,0.43326568603515625,0.005793817341327667,483.7647705078125,True,,True
HEM_PA66.nii.gz,0,0.0026581690181046724,-0.0014998912811279297,0.14805731177330017,0.7257798314094543,0.08243726193904877,0.7687872052192688,0.29046863317489624,0.4137421250343323,0.032830942422151566,529.0657348632812,True,,True
